speed_mean_30s,speed_std_30s,consumption_mean_30s,throttle_std_30s,sigRemainingEnergy,sigAgility,sigRecuperationLevel,target
0.1181690155766929,0.7954125736498956,-0.326666186119483,0.20277618674561157,1.3912894371840763,-0.9797958971132711,0.9797958971132711,545.8048188091732
0.14016990468456011,0.6769183450413909,-0.3595261750817879,0.19128624755162615,1.3906854989408852,-0.9797958971132711,0.9797958971132711,538.0951290665447
0.13389081983612122,0.6500815065683708,-0.41624884261281536,0.18098600550323993,1.3902011678382458,-0.9797958971132711,0.9797958971132711,566.3801613480596
0.14516836640093822,0.5841457921578664,-0.3737656817386963,0.04884353550425712,1.3895468144956042,-0.9797958971132711,0.9797958971132711,434.3980249882951
0.14717551604442647,0.5788892586356078,-0.3659780009731784,0.05706730768949476,1.3888762931707863,-0.9797958971132711,0.9797958971132711,400.3469788309925
0.16043137517429076,0.5616314841166555,-0.31409856137123887,0.13414657701427374,1.387961208927251,-0.9797958971132711,0.9797958971132711,353.3583662720569
0.17363203502033434,0.5970603305702485,-0.2991137834020748,0.14714155410622867,1.387008261386955,-0.9797958971132711,0.9797958971132711,367.1611348288337
0.18905217343276576,0.7443824423827872,-0.2614284196013691,0.14125327838995158,1.3859214573974494,-0.9797958971132711,0.9797958971132711,373.4134082790254
0.2065717834547389,0.7753906575262601,-0.29128916371384816,0.1340710410523135,1.385175274721176,-0.9797958971132711,0.9797958971132711,497.4980734230513
0.21822044943704322,0.8500156746151479,-0.30739115122039906,0.3754316375157351,1.3843717754646463,-0.9797958971132711,0.9797958971132711,476.450563580121
0.2147683565089682,0.8854385322509489,-0.2948931125631468,0.2634049604519603,1.3839768724219863,-0.9797958971132711,0.9797958971132711,532.1280230237022
0.24377421563187177,0.6692062046578264,-0.22361665923696994,0.24158772693483327,1.3830095828625146,-0.9797958971132711,0.9797958971132711,377.7770261090099
0.24786833753823703,0.6061591788148752,-0.2427629360025076,0.04871719281221703,1.3824551560507308,-0.9797958971132711,0.9797958971132711,406.9159171085585
